text;label;STAWN
PODGRUPA: 1102 | MATNR: 1102160220S10I014T | NAZWAPL: S16.0X220-6K-S-57-10.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3101 | MATNR: 3101040045PZCT | NAZWAPL: U04.0X045-UP-PZ-C WKR.UNIX PODK. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1205 | MATNR: 1205040016ZWB551T | NAZWAPL: V04.0X016-VD-ZW-B-DIN551 WK.DOCI.14H | AVAILABLE: 3,24,25,49;24;73181542
PODGRUPA: 1303 | MATNR: 1303030012PKBT | NAZWAPL: W03.0X012-WP-PK-B        METR.PODK. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1102 | MATNR: 1102160360B58D931S | NAZWAPL: S16.0X360-6K-B-60-05.8-DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1401 | MATNR: 1401450850S3HD125T | NAZWAPL: P45.0X85.0X7.0-S PODKLADKA DIN125A 300HV | AVAILABLE: 42,50;42;73182200
PODGRUPA: 1102 | MATNR: 1102240100S12I014T | NAZWAPL: S24.0X100-6K-S-54-12.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1108 | MATNR: 1108080045BD603T | NAZWAPL: S08.0X045-ZG-B- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1112 | MATNR: 1112240080S88200T | NAZWAPL: S24.0X080-6K-S-2.00-08.8 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1306 | MATNR: 1306030030PHBT | NAZWAPL: W03.0X030-WS-PH-B METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 3104 | MATNR: 3104035045PZCT | NAZWAPL: U03.5X045-US-PZ-C-30 WKR.UNIX STOZ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 3101 | MATNR: 3101040027ZBSNF16T | NAZWAPL: U04.0X027-UP-PZ-B-S. UNIX PODK. N/H F16 | AVAILABLE: 19,22;22;73181499
PODGRUPA: 3103 | MATNR: 3103030025PZBVT | NAZWAPL: U03.0X025-US-PZ-B----V      WKR.UNIX STO | AVAILABLE: 19,22;22;73181499
PODGRUPA: 3801 | MATNR: 3801080068A270T | NAZWAPL: INOX-SDM6X68 A2-70 SZPILKA | AVAILABLE: 23,24,25;23;73181535
PODGRUPA: 1101 | MATNR: 1101060070C58D933K | NAZWAPL: S06.0X070-6K-C-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1101 | MATNR: 1101080035G88D933T | NAZWAPL: S08.0X035-6K-G-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 6799 | MATNR: 6799080KORJORS | NAZWAPL: WIERTLO KORONOWE  80 MM  CIEZKIE  JOR | AVAILABLE: 54,55,56;54;82075030
PODGRUPA: 1102 | MATNR: 1102270100B10D931T | NAZWAPL: S27.0X100-6K-B-60-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101060160A48933T | NAZWAPL: INOX-S06.0X160-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102100055GF88931T | NAZWAPL: S10.0X055-6K-GF-26-08.8- DIN931 ISO FIT | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102270420S88I014T | NAZWAPL: S27.0X420-6K-S-79-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1314 | MATNR: 1314030008PHBBT | NAZWAPL: W03.0X008-WW-PH-B METR.WALC BN384 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1306 | MATNR: 1306050060PHBT | NAZWAPL: W05.0X060-WS-PH-B METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1101 | MATNR: 1101100100S10D933S | NAZWAPL: S10.0X100-6K-S-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3107 | MATNR: 3107030016PZCT | NAZWAPL: U03.0X016-UW-PZ-C      WKR.UNIX WALC. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102160120O10D931S | NAZWAPL: S16.0X120-6K-O-38-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1306 | MATNR: 1306100016TXBT | NAZWAPL: W10.0X016-WS-TX-B METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1103 | MATNR: 1103100030R10D692T | NAZWAPL: S10.0X030-6P-R-10.9  SRUBA KOLN.DIN6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: 1308 | MATNR: 1308120100IMO10S | NAZWAPL: W12.0X100-WS-IM-O-10.9 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1101 | MATNR: I1101100060A47933T | NAZWAPL: INOX-S10.0X060-6K-A4-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101180130A27IT | NAZWAPL: INOX-S18.0X130-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1599 | MATNR: 1599180STR4S | NAZWAPL: NM18X4.0S-KL.8 NAKRETKA GW. TRAPEZOWY | AVAILABLE: 3,36,37,38,39;39;73181699
PODGRUPA: 1112 | MATNR: 1112100060S88125IT | NAZWAPL: S10.0X060-6K-S-1.25-08.8 SRUBA ISO8676 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102080045B88D931K | NAZWAPL: S08.0X045-6K-B-22-08.8- SRUBA DIN931+ | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101100070A27IT | NAZWAPL: INOX-S10.0X070-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 5399 | MATNR: 5399120160CZRUSBS | NAZWAPL: HAK-12.0X160B   OCZKOWY-DO RUSZTOWAN | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;20;73181300
PODGRUPA: 1205 | MATNR: 1205050010ZWB551T | NAZWAPL: V05.0X010-VD-ZW-B-DIN551 WK.DOCI.14H | AVAILABLE: 3,24,25,49;24;73181542
PODGRUPA: 3103 | MATNR: 3103040040TXBG816T | NAZWAPL: U04.0X040-US-TX-BG8+R9016 WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1527 | MATNR: 1527300200S08D934T | NAZWAPL: NM30X2.0S-KL.8  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;35;73181639
PODGRUPA: 1101 | MATNR: 1101120100B10D933T | NAZWAPL: S12.0X100-6K-B-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102100130R10D931T | NAZWAPL: S10.0X130-6K-R-32-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 5399 | MATNR: 5399100120FT | NAZWAPL: LI-10X12060M/F     LACZNIK IZOLACJI | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;3;39269097
PODGRUPA: I1101 | MATNR: I1101080016A47IT | NAZWAPL: INOX-S08.0X016-6K-A4 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1308 | MATNR: 1308160160IMB88S | NAZWAPL: W16.0X160-WS-IM-B-8.8 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 5301 | MATNR: 5301120080PPT | NAZWAPL: P-06        KOLEK ROZPOROWY 12X80 | AVAILABLE: 3,20;3;39269097
PODGRUPA: I1101 | MATNR: I1101040018A27933T | NAZWAPL: INOX-S04.0X018-6K-A2-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 6399 | MATNR: 6399030KRAPOJS | NAZWAPL: GAL-BLOCZEK KRAZKOWY  30MM  POJEDYNCZY | AVAILABLE: 6,12,14,33,38,39,40,46,47,48,58,59;48;73269098
PODGRUPA: 1109 | MATNR: 1109080055AD603K | NAZWAPL: S08.0X055-ZG-A-22- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1102 | MATNR: 1102160080G88D931S | NAZWAPL: S16.0X080-6K-G-38-08.8-SRUBADIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102160150B10D931S | NAZWAPL: S16.0X150-6K-B-44-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1503 | MATNR: 1503360BD439S | NAZWAPL: NM36B  NAKRETKA NISKA DIN439 | AVAILABLE: 38,39,49;39;73181699
PODGRUPA: I1101 | MATNR: I1101100030A2D933T | NAZWAPL: INOX-S10.0X030-6K-A2 SRUBA DIN933+ | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1401 | MATNR: 1401200370GD125T | NAZWAPL: P20.0X37.0X3.0-G PODKLADKA DIN125 | AVAILABLE: 42,50;42;73182200
PODGRUPA: 3203 | MATNR: 3203160100BS | NAZWAPL: H16.0X100-6K----B    WKR.DREW KLUCZ. | AVAILABLE: 17,19;17;73181100
PODGRUPA: 1306 | MATNR: 1306050050TXBT | NAZWAPL: W05.0X050-WS-TX-B METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: FIS- | MATNR: FIS-BOX649171O | NAZWAPL: FIS-PROFIBOX DUOPOWER WE.K/WE.D 541108+ | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;3;39269097
PODGRUPA: 3203 | MATNR: 3203160200BD571T | NAZWAPL: H16.0X200-6K----B WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: I1599 | MATNR: I1599050A2RADT | NAZWAPL: INOX-NITONAKRETKA M5 A2 STOZKOWA RADEL. | AVAILABLE: 34,35;34;73181631
PODGRUPA: 3103 | MATNR: 3103025016PZADXK | NAZWAPL: U02.5X016-US-PZ-A WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: I1101 | MATNR: I1101120030A48933S | NAZWAPL: INOX-S12.0X030-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102240135B88D931T | NAZWAPL: S24.0X135-6K-B-60-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3103 | MATNR: 3103040030PZAL2EXT | NAZWAPL: U04.0X030-US-PZ-A WKR.UNIX STOZ. L2EX | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101100020S12D933T | NAZWAPL: S10.0X020-6K-S-12.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101200070A27933T | NAZWAPL: INOX-S20.0X070-6K-A2-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102120130B88D931T | NAZWAPL: S12.0X130-6K-B-36-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102200075B10D931T | NAZWAPL: S20.0X075-6K-B-46-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I3103 | MATNR: I3103045065TXA4T | NAZWAPL: INOX-U4.5X65 TX20A4 WKR.UNIX STOZK. | AVAILABLE: 18,21;21;73181410
PODGRUPA: I1314 | MATNR: I1314016018TXA2IT | NAZWAPL: INOX-W01.6X018-WW-TX5-A2 WALC.ISO14583 | AVAILABLE: 26,33;33;73181595
PODGRUPA: 1101 | MATNR: 1101060035S10I017T | NAZWAPL: S06.0X035-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1499 | MATNR: 1499050150BD7349T | NAZWAPL: P05.0X15.0X2.0-B  PODKLADKA DIN7349 | AVAILABLE: 3,4,37,41,42,49;42;73182200
PODGRUPA: 6799 | MATNR: 6799160178MPROIRWS | NAZWAPL: WIERTLO DO MET.HSS PRO 16 120/178 TOCZON | AVAILABLE: 54,55,56;55;82075060
PODGRUPA: 1308 | MATNR: 1308080060IMB10T | NAZWAPL: W08.0X060-WS-IM-B-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 3801 | MATNR: 3801200130B88S | NAZWAPL: SDM20.0X130B-8.8 SZPILKA | AVAILABLE: 23,24,25;24;73181542
PODGRUPA: 1510 | MATNR: 1510050BD315F21T | NAZWAPL: NMOT M 5B NAKRETKA MOTYLKOWA AMERY. F21 | AVAILABLE: 38,39;38;73181692
PODGRUPA: 6499 | MATNR: 6499UNIS | NAZWAPL: UCHWYT DO KABLI  UNIWERSALNY | AVAILABLE: 3,24,48;3;39269097
PODGRUPA: 1101 | MATNR: 1101080100D358K | NAZWAPL: S08.0X100-6K-D3-05.8-ZINTEK MIN.360H | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1102 | MATNR: 1102120100S56I014T | NAZWAPL: S12.0X100-6K-S-30-05.6- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 5301 | MATNR: 5301050050140BT | NAZWAPL: HAK-5.0X50/14B   PROSTY-GW.DO DR. 282/10 | AVAILABLE: 3,20;20;73181300
PODGRUPA: 3105 | MATNR: 3105025013PZBT | NAZWAPL: U02.5X013-UT-PZ-B      WKR.UNIX SOCZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1118 | MATNR: 1118080080B88D444T | NAZWAPL: S08.0X080-SO-B-08.8 SRUBA OCZKOWA D444 | AVAILABLE: 20,33;33;73181595
PODGRUPA: 1101 | MATNR: 1101180160S88I017T | NAZWAPL: S18.0X160-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1655 | MATNR: 1655020008ALDT | NAZWAPL: NITOKOLEK 2.0X8AL DIN1476 | AVAILABLE: 45,50;45;73182900
PODGRUPA: 1102 | MATNR: 1102330220B88D931T | NAZWAPL: S33.0X220-6K-B-91-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102200240S56I014T | NAZWAPL: S20.0X240-6K-S-65-05.6- SRUSA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: I3104 | MATNR: I3104050060TXA2CTT | NAZWAPL: INOX-U05.0X060/36 A2 TX25 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: I1101 | MATNR: I1101050035A48933T | NAZWAPL: INOX-S05.0X035-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102200080GF88931T | NAZWAPL: S20.0X080-6K-GF-46-08.8-DIN931 ISO FIT | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1314 | MATNR: I1314030050HA4798T | NAZWAPL: INOX-W03.0X050-WW-PH-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1105 | MATNR: 1105060030C88T | NAZWAPL: S06.0X030-6PZ-C-08.8 SRUBA | AVAILABLE: 22,31,32;32;73181588
PODGRUPA: I3203 | MATNR: I3203100050A4571T | NAZWAPL: INOX-H10.0X050-6K-A4 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1314 | MATNR: 1314020006PZBT | NAZWAPL: W02.0X006-WW-PZ-B        METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: FIS- | MATNR: FIS-OBEJMA099809S | NAZWAPL: FIS-OBEJMA LGS200 DO RUR WENT. | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;48;73269098
PODGRUPA: 3107 | MATNR: 3107045035TXBT | NAZWAPL: U04.5X035-UW-TX-B      WKR.UNIX WALC. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1338 | MATNR: 1338100050IMS10T | NAZWAPL: W10.0X050-WS-IM-S-26-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 6703 | MATNR: 6703079117FESS | NAZWAPL: WIERTLO NWKA SZLIF.HSS CO 7.9X117 T | AVAILABLE: 52,55;55;82075060
PODGRUPA: 1101 | MATNR: 1101160070R10D933T | NAZWAPL: S16.0X070-6K-R-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102480170S88I014T | NAZWAPL: S48.0X170-6K-S-108-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102240180S10D931T | NAZWAPL: S24.0X180-6K-S-60-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;28;73181562
PODGRUPA: 1505 | MATNR: 1505200R10D6927T | NAZWAPL: NM20R-KL.10 NAKRETKA KOLNIERZ DIN6927 | AVAILABLE: 38,39;39;73181699
PODGRUPA: 1314 | MATNR: 1314060010PKBT | NAZWAPL: W06.0X010-WW-PK-B METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1101 | MATNR: I1101180080A2D933T | NAZWAPL: INOX-S18.0X080-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101160075A4D933S | NAZWAPL: INOX-S16.0X075-6K-A4 70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1401 | MATNR: 1401360GD125K | NAZWAPL: P36.0X66.0X5.0-G  PODKLADKA DIN125 | AVAILABLE: 42,50;42;73182200
PODGRUPA: I1101 | MATNR: I1101080016A28933T | NAZWAPL: INOX-S08.0X016-6K-A2 -80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101220100A27IT | NAZWAPL: INOX-S22.0X100-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: FIS- | MATNR: FIS-KOTWAW009435S | NAZWAPL: FIS-KOTWA WBIJANA EA M10 N   90161 + | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;40;73181900
PODGRUPA: 1102 | MATNR: 1102240075B88D931T | NAZWAPL: S24.0X075-6K-B-54-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1202 | MATNR: 1202120045IMS4027T | NAZWAPL: V12.0X045-VD-IM-S-ISO4027 WK.DOC.45H | AVAILABLE: 24,25;25;73181548
PODGRUPA: 1338 | MATNR: 1338060070IMS10T | NAZWAPL: W06.0X070-WS-IM-S-18-10.9 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: I1101 | MATNR: I1101120050A4D933T | NAZWAPL: INOX-S12.0X050-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1501 | MATNR: 1501300GFD934S | NAZWAPL: NM30G  NAKRETKA DIN934 ISO FIT | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 1527 | MATNR: 1527140150S08D934K | NAZWAPL: NM14X1.5S-KL.8  NAKRETKA DIN934 | AVAILABLE: 26,35,38,39;39;73181699
PODGRUPA: I1314 | MATNR: I1314050028HA4798T | NAZWAPL: INOX-W05.0X028-WW-PH-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 1308 | MATNR: 1308120020IMB88S | NAZWAPL: W12.0X020-WS-IM-B-08.8 STOZ.NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 6709 | MATNR: 6709080230FESS | NAZWAPL: SWIDER SPIRALNY 8X230 T | AVAILABLE: 52,56;56;82075090
PODGRUPA: I3103 | MATNR: I3103030045PZA2T | NAZWAPL: INOX-U03.0X045-US-PZ-A2  WKR.UNIX STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1303 | MATNR: 1303060025PKB88T | NAZWAPL: W06.0X025-WP-PK-B        METR.PODK. 8.8 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1102 | MATNR: 1102080055B58D931T | NAZWAPL: S08.0X055-6K-B-22-05.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 1401 | MATNR: 1401040090MD125AT | NAZWAPL: P04.0X09.0X0.8-M  PODKLADKA DIN125 | AVAILABLE: 42,50;42;73182200
PODGRUPA: I3199 | MATNR: I3199040070TXA2WT | NAZWAPL: INOX-US4.0X70/50TX20-W A2 WKR.UNIX ST. | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1101 | MATNR: 1101220100S10I017T | NAZWAPL: S22.0X100-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3105 | MATNR: 3105025012PZBT | NAZWAPL: U02.5X012-UT-PZ-B      WKR.UNIX SOCZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102080120B10I014T | NAZWAPL: S08.0X120-6K-B-22-10.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102160070S56I014T | NAZWAPL: S16.0X070-6K-S-38-05.6- SRUSA ISO4014 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: I3104 | MATNR: I3104060045PZA4T | NAZWAPL: INOX-U06.0X045/30-US-PZ-A4  WKR.STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1101 | MATNR: 1101050035S10D933T | NAZWAPL: S05.0X035-6K-S-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;49;74153300
PODGRUPA: 1102 | MATNR: 1102140070R10D931T | NAZWAPL: S14.0X070-6K-R-34-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1501 | MATNR: 1501100R08D934T | NAZWAPL: NM10R-KL.8 NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;38;73181692
PODGRUPA: 1314 | MATNR: 1314030175PHB88T | NAZWAPL: W03.0X17.5-WW-PH-B-08.8   METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1499 | MATNR: 1499080140050S988T | NAZWAPL: P08.0X14.0X0.5S     PODKLADKA DIN988 | AVAILABLE: 3,4,37,41,42,49;42;73182200
PODGRUPA: I1421 | MATNR: I142120028001A288T | NAZWAPL: INOX-P20.0X28.0X0.1 A2 PODKLADKA DIN988 | AVAILABLE: 42,48;48;73269098
PODGRUPA: 1101 | MATNR: 1101050050B88D933K | NAZWAPL: S05.0X050-6K-B-08.8- SRUBA DIN933+ | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102360380S88I014T | NAZWAPL: S36.0X380-6K-S-97-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 5352 | MATNR: 5352120200B88D975S | NAZWAPL: PG-M12X2000B-08.8 PRET GWINTOW. DIN975+ | AVAILABLE: 24,25;25;73181548
PODGRUPA: 3101 | MATNR: 3101040045PZBF16T | NAZWAPL: U04.0X045-UP-PZ-B  WKR.UNIX PODK F16 | AVAILABLE: 19,22;22;73181499
PODGRUPA: FIS- | MATNR: FIS-OBEJMA071555S | NAZWAPL: FIS-OBEJMA ETR   126-133 24431 U | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;48;73269098
PODGRUPA: 1333 | MATNR: 1333040016IMB10T | NAZWAPL: W04.0X016-WP-IM-B M.POD.10.9 ISO7380-2 | AVAILABLE: 28,29,33;29;73181568
PODGRUPA: I1101 | MATNR: I1101180060A27IT | NAZWAPL: INOX-S18.0X060-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I3103 | MATNR: I3103060040PZA4T | NAZWAPL: INOX-U06.0X040-US-PZ-A4  WKR.UNIX STOZK | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1102 | MATNR: 1102200180S88D931K | NAZWAPL: S20.0X180-6K-S-52-08.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101120040G10D691S | NAZWAPL: S12.0X040-6K-G-10.9- SR S6K HV DIN 6914 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1108 | MATNR: 1108120045B88D603T | NAZWAPL: S12.0X045-ZG-B-08.8- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1599 | MATNR: 1599100100B08D935S | NAZWAPL: NM10X1.00B-KL.8 NAKRETKA KORON. DIN935 | AVAILABLE: 3,36,37,38,39;38;73181692
PODGRUPA: 1112 | MATNR: 1112160035B10150T | NAZWAPL: S16.0X035-6K-B-1.50-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1103 | MATNR: 1103140050R10150T | NAZWAPL: S14.0X1.5X050-6P-R-10.9 SR.KOLN.DIN6921 | AVAILABLE: 31,32;32;73181588
PODGRUPA: I1101 | MATNR: I1101160050A27IT | NAZWAPL: INOX-S16.0X050-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101270160A2D933T | NAZWAPL: INOX-S27.0X160-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 3103 | MATNR: 3103060040PZAQT | NAZWAPL: Q-U06.0X040-US-PZ-A      WKR.UNIX STOŻ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: I3203 | MATNR: I3203060060A2S | NAZWAPL: INOX-H6K 6X 60 A2 WKR DO DR.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 3203 | MATNR: 3203050060BPRK | NAZWAPL: H05.0X060-6K----B WKR.DREW KLUCZ | AVAILABLE: 17,19;17;73181100
PODGRUPA: 3103 | MATNR: 3103040016ZWCT | NAZWAPL: U04.0X016-US-ZW-C      WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1112 | MATNR: 1112080050S10100T | NAZWAPL: S08.0X050-6K-S-1.00-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102200340B88I014T | NAZWAPL: S20.0X340-6K-B-65-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101420130B88I017T | NAZWAPL: S42.0X130-6K-B-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1314 | MATNR: I1314040005TXA2IT | NAZWAPL: INOX-W04.0X005-WW-TX20-A2 WALC.ISO14583 | AVAILABLE: 26,33;33;73181595
PODGRUPA: 3203 | MATNR: 3203080120BD571T | NAZWAPL: H08.0X120-6K----B WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: 3802 | MATNR: 3802080170055BT | NAZWAPL: SDM-M  8.0X170/55/55B SZPILKA DW | AVAILABLE: 24,25;24;73181542
PODGRUPA: 1101 | MATNR: 1101270040G88I017T | NAZWAPL: S27.0X040-6K-G-08.8- SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102360130B88D931S | NAZWAPL: S36.0X130-6K-B-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1308 | MATNR: 1308060045IMB88K | NAZWAPL: W06.0X045-WS-IM-B-08.8 STOZ.MRP | AVAILABLE: 27,29;29;73181568
